yr,holiday,workingday,weathersit_0,weathersit_1,weathersit_2,temp,atemp,hum,windspeed,casual,registered,season_sin,season_cos,mnth_sin,mnth_cos,hr_sin,hr_cos,weekday_sin,weekday_cos,cnt
1,0,0,0.25,-0.5,-0.25,0.64,0.6061,0.69,0.19399999999999998,0.005449591280653951,0.012415349887133182,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.0,1.0,0.012295081967213115
0,0,1,0.25,0.5,-0.25,0.5,0.4848,0.72,0.19399999999999998,0.07901907356948229,0.4762979683972912,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.4610655737704918
1,0,1,0.25,0.5,-0.25,0.36,0.3485,0.57,0.1642,0.01634877384196185,0.4672686230248307,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.4293032786885246
0,0,1,0.25,-0.5,-0.25,0.82,0.7273,0.36,0.1642,0.14713896457765668,0.15575620767494355,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.19569672131147542
1,0,0,0.25,0.5,-0.25,0.86,0.7879,0.44,0.1642,0.6539509536784741,0.309255079006772,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.5256147540983607
0,0,1,0.25,0.5,-0.25,0.44,0.4394,0.62,0.0,0.0326975476839237,0.14672686230248308,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.1444672131147541
0,0,0,0.25,-0.5,-0.25,0.28,0.2727,0.36,0.2537,0.05994550408719346,0.07787810383747178,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.09221311475409837
0,0,0,0.25,-0.5,-0.25,0.46,0.4545,0.72,0.2836,0.05722070844686648,0.10158013544018059,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.11270491803278689
1,0,0,0.25,-0.5,-0.25,0.64,0.6212,0.53,0.0,0.6948228882833788,0.3690744920993228,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5952868852459017
0,0,1,0.25,-0.5,-0.25,0.78,0.7424,0.62,0.1045,0.1362397820163488,0.3306997742663657,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.35040983606557374
0,0,1,0.25,0.5,-0.25,0.36,0.3485,1.0,0.1343,0.010899182561307902,0.12415349887133183,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.11577868852459017
1,0,0,0.25,-0.5,-0.25,0.78,0.7424,0.62,0.1045,0.14713896457765668,0.22460496613995484,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0.0,1.0,0.2581967213114754
0,0,1,0.25,-0.5,-0.25,0.7,0.6364,0.37,0.0,0.1444141689373297,0.1963882618510158,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.23155737704918034
0,0,1,0.25,-0.5,-0.25,0.7,0.6364,0.34,0.1045,0.16893732970027248,0.1399548532731377,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.18954918032786885
1,0,1,0.25,0.5,-0.25,0.52,0.5,0.68,0.2239,0.16348773841961853,0.17832957110609482,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.2223360655737705
1,0,1,0.25,-0.5,-0.25,0.36,0.3485,0.5,0.19399999999999998,0.08446866485013624,0.6218961625282167,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.5952868852459017
0,0,1,0.25,-0.5,-0.25,0.14,0.1515,0.74,0.1343,0.008174386920980926,0.24492099322799096,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.22438524590163936
1,0,0,0.25,0.5,-0.25,0.64,0.6212,0.36,0.1642,0.45231607629427795,0.30812641083521447,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.4487704918032787
1,0,1,0.25,-0.5,-0.25,0.7,0.6515,0.65,0.1343,0.1553133514986376,0.29232505643340856,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.32274590163934425
0,0,1,0.25,-0.5,-0.25,0.5,0.4848,0.72,0.19399999999999998,0.01634877384196185,0.03837471783295711,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.039959016393442626
1,0,1,0.25,0.5,-0.25,0.72,0.6970000000000001,0.74,0.2537,0.11444141689373297,0.14672686230248308,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.17520491803278687
1,0,1,0.25,-0.5,-0.25,0.54,0.5152,0.22,0.2836,0.20435967302452315,0.2076749435665914,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.26434426229508196
1,0,1,0.25,0.5,-0.25,0.56,0.5303,0.88,0.2985,0.0,0.002257336343115124,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.0010245901639344263
0,0,0,0.25,-0.5,-0.25,0.62,0.5909,0.73,0.1642,0.010899182561307902,0.006772009029345372,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.0,1.0,0.009221311475409836
0,0,0,0.25,0.5,-0.25,0.42,0.4242,0.77,0.0896,0.01907356948228883,0.029345372460496615,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.03278688524590164
1,0,0,0.25,-0.5,-0.25,0.22,0.2121,0.44,0.2836,0.0027247956403269754,0.012415349887133182,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.011270491803278689
0,0,0,0.25,-0.5,-0.25,0.52,0.5,0.52,0.19399999999999998,0.051771117166212535,0.10835214446952596,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.1168032786885246
0,0,1,-0.75,-0.5,-0.25,0.28,0.2727,0.87,0.2537,0.0,0.040632054176072234,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.035860655737704916
0,0,1,0.25,-0.5,-0.25,0.74,0.6515,0.3,0.3582,0.15258855585831063,0.4345372460496614,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.45081967213114754
0,0,1,0.25,-0.5,-0.25,0.64,0.5758,0.89,0.0896,0.005449591280653951,0.020316027088036117,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.0194672131147541
1,0,1,0.25,0.5,-0.25,0.36,0.3636,0.62,0.1045,0.07901907356948229,0.2076749435665914,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.21721311475409835
1,0,1,0.25,-0.5,-0.25,0.64,0.5758,0.89,0.0,0.008174386920980926,0.012415349887133182,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.01331967213114754
0,0,1,0.25,-0.5,-0.25,0.64,0.6212,0.31,0.3284,0.1553133514986376,0.1523702031602709,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.19569672131147542
0,0,1,0.25,-0.5,-0.25,0.66,0.6061,0.83,0.0896,0.09536784741144415,0.31715575620767494,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.32274590163934425
0,0,1,0.25,-0.5,-0.25,0.6,0.5606,0.83,0.1343,0.0027247956403269754,0.004514672686230248,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.004098360655737705
1,0,1,-0.75,-0.5,-0.25,0.54,0.5152,0.77,0.1343,0.14168937329700274,0.6094808126410836,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.6055327868852459
0,0,0,0.25,-0.5,-0.25,0.94,0.8788,0.38,0.1642,0.2125340599455041,0.18848758465011287,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.25
0,0,1,0.25,-0.5,-0.25,0.18,0.1667,0.64,0.2836,0.0,0.009029345372460496,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.007172131147540984
1,0,1,0.25,-0.5,-0.25,0.44,0.4394,0.33,0.0,0.2098092643051771,0.16027088036117382,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.22336065573770492
1,0,1,0.25,0.5,-0.25,0.4,0.4091,0.5,0.3582,0.005449591280653951,0.09367945823927765,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0860655737704918
1,0,1,0.25,-0.5,-0.25,0.7,0.6667,0.74,0.2239,0.0326975476839237,0.05417607223476298,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.060450819672131145
1,0,0,0.25,0.5,-0.25,0.26,0.2576,0.6,0.1642,0.0,0.046275395033860044,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,1.0,0.040983606557377046
1,0,1,0.25,-0.5,-0.25,0.62,0.6212,0.33,0.3284,0.021798365122615803,0.0327313769751693,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.036885245901639344
1,0,1,0.25,-0.5,-0.25,0.54,0.5152,0.73,0.1045,0.09536784741144415,0.28442437923250563,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.2930327868852459
0,0,1,0.25,0.5,-0.25,0.4,0.4091,0.76,0.2239,0.08991825613079019,0.07562076749435666,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.1014344262295082
1,0,1,0.25,-0.5,-0.25,0.68,0.6364,0.61,0.1045,0.1907356948228883,0.35665914221218964,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3944672131147541
0,0,1,0.25,0.5,-0.25,0.36,0.3636,0.93,0.1045,0.005449591280653951,0.10158013544018059,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.0932377049180328
1,0,1,0.25,-0.5,-0.25,0.84,0.7424,0.38,0.3284,0.19618528610354224,0.2020316027088036,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.25614754098360654
0,0,1,0.25,-0.5,-0.25,0.66,0.6212,0.57,0.1343,0.08174386920980926,0.29232505643340856,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.29508196721311475
1,0,1,0.25,0.5,-0.25,0.66,0.6212,0.74,0.1642,0.1880108991825613,0.22686230248307,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.27561475409836067
1,0,0,-0.75,-0.5,-0.25,0.38,0.3939,0.87,0.3881,0.0,0.04288939051918736,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.03790983606557377
1,0,1,0.25,0.5,-0.25,0.7,0.6667,0.74,0.5821,0.04632152588555858,0.10948081264108352,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.11577868852459017
1,0,0,0.25,-0.5,-0.25,0.76,0.6818,0.45,0.0896,0.5013623978201635,0.35553047404063204,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.5102459016393442
1,0,0,0.25,0.5,-0.25,0.4,0.4091,0.87,0.2836,0.10626702997275204,0.20316027088036118,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.22336065573770492
1,0,1,-0.75,-0.5,-0.25,0.56,0.5303,0.84,0.0,0.008174386920980926,0.13205417607223477,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.12192622950819672
0,0,0,0.25,-0.5,-0.25,0.34,0.3333,0.81,0.1343,0.01907356948228883,0.04740406320541761,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.04918032786885246
1,1,0,0.25,-0.5,-0.25,0.34,0.3333,0.87,0.1642,0.005449591280653951,0.039503386004514675,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.036885245901639344
0,0,0,0.25,-0.5,-0.25,0.74,0.6818,0.58,0.1642,0.22615803814713897,0.17494356659142213,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.24282786885245902
0,0,1,0.25,0.5,-0.25,0.44,0.4394,0.72,0.2836,0.0326975476839237,0.07787810383747178,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.08196721311475409
1,0,1,0.25,0.5,-0.25,0.42,0.4242,0.82,0.19399999999999998,0.0,0.004514672686230248,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0030737704918032786
1,0,1,0.25,-0.5,-0.25,0.84,0.7879,0.49,0.3582,0.2506811989100817,0.23363431151241534,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.305327868852459
1,0,0,0.25,-0.5,-0.25,0.86,0.7727,0.39,0.2537,0.5068119891008175,0.3476297968397291,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.5051229508196722
1,0,1,0.25,-0.5,-0.25,0.76,0.7121,0.58,0.0896,0.051771117166212535,0.12641083521444696,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.13319672131147542
1,0,0,0.25,-0.5,-0.25,0.54,0.5152,0.64,0.1045,0.01634877384196185,0.024830699774266364,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7071067811865475,0.7071067811865476,0.0,1.0,0.027663934426229508
0,0,1,0.25,-0.5,-0.25,0.42,0.4242,0.77,0.0,0.01634877384196185,0.029345372460496615,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.7818314824680298,0.6234898018587336,0.031762295081967214
1,0,0,0.25,0.5,-0.25,0.56,0.5303,0.64,0.2836,0.7002724795640327,0.4006772009029345,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.6260245901639344
1,0,1,0.25,0.5,-0.25,0.72,0.6970000000000001,0.79,0.2239,0.02997275204359673,0.14221218961625282,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.13934426229508196
0,0,1,0.25,-0.5,-0.25,0.32,0.303,0.53,0.2836,0.0,0.002257336343115124,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0010245901639344263
1,0,1,0.25,-0.5,-0.25,0.76,0.6667,0.27,0.2239,0.40054495912806537,0.6501128668171557,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.7397540983606558
0,0,1,0.25,-0.5,-0.25,0.2,0.2576,0.86,0.0,0.0027247956403269754,0.001128668171557562,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0010245901639344263
0,0,1,0.25,-0.5,-0.25,0.3,0.2727,0.36,0.4179,0.06267029972752043,0.16252821670428894,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.17008196721311475
0,0,1,0.25,-0.5,-0.25,0.42,0.4242,0.47,0.1343,0.005449591280653951,0.012415349887133182,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.012295081967213115
0,0,0,0.25,-0.5,-0.25,0.52,0.5,0.72,0.1045,0.013623978201634877,0.039503386004514675,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.039959016393442626
0,0,1,0.25,-0.5,-0.25,0.36,0.3333,0.25,0.2537,0.05449591280653951,0.0744920993227991,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.08709016393442623
1,0,1,0.25,-0.5,-0.25,0.74,0.6970000000000001,0.7,0.2537,0.09536784741144415,0.3781038374717833,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.3780737704918033
0,0,0,0.25,-0.5,-0.25,0.66,0.6212,0.61,0.2239,0.32697547683923706,0.2686230248306998,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.0,1.0,0.36577868852459017
1,1,0,0.25,-0.5,-0.25,0.36,0.3636,0.57,0.1045,0.1771117166212534,0.17381489841986456,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.22336065573770492
0,0,1,0.25,-0.5,-0.25,0.28,0.2727,0.45,0.2537,0.021798365122615803,0.05417607223476298,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.05635245901639344
1,0,0,-0.75,-0.5,-0.25,0.38,0.3939,0.87,0.3284,0.013623978201634877,0.06320541760722348,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.0,1.0,0.06147540983606557
1,0,0,0.25,-0.5,-0.25,0.7,0.6515,0.65,0.2239,0.1008174386920981,0.10158013544018059,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.1290983606557377
0,0,1,0.25,-0.5,-0.25,0.64,0.6212,0.44,0.2239,0.08991825613079019,0.1986455981941309,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.21311475409836064
0,0,1,0.25,-0.5,-0.25,0.42,0.4242,0.67,0.19399999999999998,0.027247956403269755,0.10045146726862303,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.10040983606557377
1,1,0,0.25,-0.5,-0.25,0.1,0.1212,0.58,0.1642,0.008174386920980926,0.08465011286681716,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.07889344262295082
1,0,0,-0.75,-0.5,-0.25,0.36,0.3636,0.93,0.0896,0.0027247956403269754,0.023702031602708805,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.02151639344262295
1,0,1,0.25,0.5,-0.25,0.66,0.5909,0.94,0.0,0.010899182561307902,0.0417607223476298,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.040983606557377046
1,0,1,0.25,-0.5,-0.25,0.48,0.4697,0.67,0.1045,0.013623978201634877,0.06659142212189616,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.06454918032786885
1,0,1,0.25,0.5,-0.25,0.44,0.4394,0.47,0.3582,0.03814713896457766,0.1433408577878104,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.14344262295081966
1,0,1,0.25,0.5,-0.25,0.36,0.3485,0.66,0.2239,0.0027247956403269754,0.04288939051918736,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.0389344262295082
0,0,1,0.25,-0.5,-0.25,0.5,0.4848,0.45,0.2239,0.10626702997275204,0.1523702031602709,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.17725409836065573
1,0,1,0.25,-0.5,-0.25,0.46,0.4545,0.67,0.1343,0.01634877384196185,0.013544018058690745,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.017418032786885244
1,1,0,0.25,0.5,-0.25,0.62,0.5909,0.78,0.2985,0.03814713896457766,0.050790067720090294,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.05942622950819672
1,0,0,0.25,-0.5,-0.25,0.82,0.7727,0.52,0.4478,0.7084468664850136,0.41309255079006774,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.6403688524590164
0,0,0,0.25,0.5,-0.25,0.74,0.6515,0.3,0.1642,0.3460490463215259,0.24153498871331827,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.3483606557377049
0,0,1,0.25,0.5,-0.25,0.4,0.4091,0.5,0.4925,0.051771117166212535,0.3905191873589165,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.3729508196721312
0,0,0,0.25,-0.5,-0.25,0.86,0.7273,0.19,0.1642,0.45776566757493187,0.18397291196388263,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.33811475409836067
0,0,1,0.25,-0.5,-0.25,0.58,0.5455,0.83,0.1343,0.005449591280653951,0.003386004514672686,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.004098360655737705
1,0,1,0.25,-0.5,-0.25,0.86,0.7879,0.41,0.2239,0.22070844686648503,0.27313769751693,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.32991803278688525
1,0,1,0.25,0.5,-0.25,0.74,0.6667,0.51,0.2537,0.0027247956403269754,0.01580135440180587,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.014344262295081968
1,0,0,0.25,-0.5,-0.25,0.76,0.7273,0.66,0.0896,0.5967302452316077,0.32054176072234764,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.514344262295082
1,0,0,0.25,-0.5,-0.25,0.2,0.2273,0.59,0.1045,0.01907356948228883,0.055304740406320545,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.05635245901639344
0,0,1,0.25,0.5,-0.25,0.56,0.5303,0.83,0.4179,0.07084468664850137,0.11738148984198646,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.13217213114754098
1,1,0,0.25,-0.5,-0.25,0.62,0.6061,0.69,0.2239,0.16076294277929154,0.2686230248306998,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.30327868852459017
